Time(s) pitch(rad) yaw(rad) roll(rad) pitchspeed(rad/s) yawspeed(rad/s) rollspeed(rad/s) lat(deg) lon(deg) alt[MSL](mm) vnorth[NED](cm/s) veast[NED](cm/s) vdown[NED](cm/s) IAS(m/s) AOA() Sideslip() RCch1() RCch2() RCch3() RCch4() 
4.499999999999992 -0.12344411574461835 -0.15359668706128837 -0.1568751868381824 0.026483752505671948 -0.07081945743942829 -0.05928166996254726 156.51787474526262 -3.5387414993042854 73.70992490232659 35.846669873859746 -2.8112439549099593 -8.566593294175538 31.976666916977365 0.14037549099838945 -0.003794700619481216 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.519999999999992 -0.12325855381989102 -0.1550595392093613 -0.15790682753066274 0.014597190379427452 -0.06965462922239501 -0.0618803772741484 157.2350293751371 -3.5953567523332626 73.53890719186215 35.86878094494544 -2.8502923258365844 -8.535182878459535 31.982526111967715 0.13784320709407744 -0.003085774418796341 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.539999999999991 -0.12329002505917075 -0.1564461052330401 -0.1590094073531131 0.004006936892304715 -0.0667254467882091 -0.06542648184743473 157.95261393391536 -3.6527520706017502 73.36849499421086 35.88966434564358 -2.889250042380643 -8.506043433913476 31.989183503024538 0.13711331180304395 -0.002919170439264288 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.559999999999991 -0.12351837420798972 -0.15774154111915678 -0.1601841553941685 -0.00612265087079689 -0.06383104425345208 -0.06799319524642233 158.67061217737847 -3.7109283024586066 73.19865943029264 35.91015078420977 -2.928383680826888 -8.477520831684078 31.99175075498894 0.1353543060149184 -0.0032525144351384446 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.57999999999999 -0.12393211832112475 -0.15896205270433159 -0.1613990750778532 -0.015327812266019019 -0.06235150706671198 -0.06856028169574914 159.38901260660188 -3.7698854121498737 73.0293784017458 35.92988419629087 -2.967337422812512 -8.450590886391701 32.02215190969774 0.13448682996184283 -0.003741595912090193 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.59999999999999 -0.12452201516587721 -0.16013974745686327 -0.16261444468164693 -0.024039570422678652 -0.062497739358969816 -0.06756859374848934 160.10780436909724 -3.829622081684122 72.86063204799697 35.949285123844 -3.0063395070113836 -8.424054096478637 32.04324549691631 0.1320114824319076 -0.0034600559728719693 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.6199999999999894 -0.12527234634430331 -0.1612854208439589 -0.1638242589467069 -0.03152492315227866 -0.06186105832705188 -0.06768411840778878 160.82697425566917 -3.890137566895395 72.69239615915463 35.96769735723404 -3.045218318810252 -8.399544922891444 32.07171939012623 0.13008807315304013 -0.0026814288080830085 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.639999999999989 -0.1261568832635646 -0.16237430916004533 -0.16506252905531327 -0.03805211458592164 -0.05919293406030492 -0.06979470456555034 161.54650489398668 -3.9514321409084325 72.52463589443487 35.98536096219469 -3.0842479395790665 -8.376492341178263 32.076876358019994 0.12722768082549227 -0.0030036683620509735 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.659999999999989 -0.12715130887015771 -0.1634032054441717 -0.1663314656651032 -0.04319441601507388 -0.05787814829880877 -0.07009482367585698 162.2663784475585 -4.013503192073522 72.35731075686131 36.00198938291793 -3.122865255025602 -8.356032599754034 32.076292125194946 0.12425965800116111 -0.0031108242497013255 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.679999999999988 -0.12823096607375198 -0.16439523144691265 -0.16760459783441026 -0.046917606617132034 -0.057092750830798 -0.06985079759671944 162.98657403421535 -4.076342698431946 72.19036696689723 36.01756445581685 -3.161092565209769 -8.338357685961437 32.07037326798782 0.12302798474532144 -0.002624141062756893 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.699999999999988 -0.12937462398232794 -0.16534682712484822 -0.16888924088533117 -0.05003145491074307 -0.05509781999406938 -0.07083562932641556 163.70707741618884 -4.139948319052422 72.0237637003125 36.032769103251084 -3.1994762662015814 -8.321980539226855 32.07846534869306 0.12127270099433392 -0.0023605411786123366 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.719999999999987 -0.1305652631548659 -0.16624444114042167 -0.17020100452442635 -0.05230843603029956 -0.05272095475241502 -0.0719732772195812 164.42787936445555 -4.204321667603845 71.85747216821525 36.04742125636638 -3.237864842027862 -8.307184476190736 32.105679154097736 0.11877924090885439 -0.0027134875402461483 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.739999999999987 -0.13178480395354686 -0.1671014873578048 -0.17152463541042592 -0.05342284115935052 -0.05174665565183709 -0.0715995084057833 165.14896634757469 -4.269459863718981 71.69145675559288 36.06127261773844 -3.2759603439543445 -8.29436856090978 32.120996689760474 0.11740336448099885 -0.0025977450391368086 -1.1984224905356572e-05 -0.13397165021698113 0.630950927734375 -0.0
4.7599999999999865 -0.13301758450156412 -0.16793384253932542 -0.1728505692560602 -0.05389617111557302 -0.050662567504272844 -0.07198178005461295 165.8703241963838 -4.335360244744458 71.5256865926033 36.07450780646098 -3.314082910709178 -8.282659475556233 32.12738980603259 0.11587956367394962 -0.0020362934820556435 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.779999999999986 -0.13424776682114278 -0.16872907781463442 -0.1742003995956472 -0.05366810300367219 -0.04820782072253229 -0.07359577084695558 166.59194222315426 -4.402024386509777 71.3601364619196 36.087290348548414 -3.3523359599768923 -8.27236541872104 32.13830503511597 0.11373933965708398 -0.0015616679794567476 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
4.799999999999986 -0.13545483671224853 -0.16946756100492008 -0.1755938361467439 -0.05246578523103232 -0.04485678707615085 -0.07567523037606048 167.31380904857753 -4.469453285096098 71.19477299246867 36.099387628309046 -3.3905579500060696 -8.263993416517227 32.14808372077275 0.11266768507210494 -0.0018317159560793336 -1.1984224905356572e-05 -0.13397165021698113 0.626983642578125 -0.0
